0 271.07 0
1 325.49 54.4206
2 339.02 34.209
3 352.164 27.5297
4 407.578 59.3755
5 435.298 55.8454
6 446.313 48.4663
7 455.11 42.8849
8 463.02 38.6394
9 480.285 38.6325
10 497.866 39.1178
11 515.363 39.7658
12 537.591 42.8034
13 554.781 43.1958
14 565.51 41.6197
15 562.132 39.078
16 550.641 38.4638
17 535.326 39.3652
18 517.923 41.1023
19 499.119 43.29
20 488.668 42.4827
21 484.001 40.7736
22 479.726 39.1943
23 479.858 37.526
24 479.885 35.9936
25 479.799 34.5817
26 477.085 33.3867
27 475.612 32.206
28 477.403 31.1271
29 479.796 30.1668
30 484.865 29.6144
31 491.813 29.5039
32 504.286 31.1977
33 520.127 34.161
34 533.884 35.9103
35 553.687 40.1254
36 571.769 43.0114
37 586.384 44.342
38 599.107 45.0251
39 610.638 45.3745
40 620.645 45.3714
41 624.962 44.4879
42 623.415 43.4685
43 623.758 42.4705
44 627.093 41.6496
45 629.973 40.8358
46 630.698 39.9641
47 633.673 39.2356
48 635.89 38.4904
49 639.299 37.8666
50 643.952 37.4071
51 646.425 36.7639
52 651.964 36.4866
53 656.35 36.0721
54 659.802 35.5781
55 663.548 35.1372
56 664.627 34.5321
57 664.926 33.9328
58 662.789 33.4212
59 657.046 33.3574
60 653.008 33.0537
61 646.908 33.0834
62 642.941 32.7948
63 640.018 32.4104
64 638.994 31.9243
65 637.451 31.4747
66 632.516 31.3917
67 630.373 31.0008
68 633.511 30.7089
69 639.679 30.8891
70 647.638 31.474
71 654.099 31.6992
72 660.278 31.8667
73 666.216 31.989
74 673.522 32.3943
75 679.583 32.5348
76 686.602 32.8676
77 694.274 33.3385
78 702.699 33.9749
79 710.537 34.4509
80 718.952 35.0481
81 728.096 35.8053
82 738.351 36.8279
83 749.694 38.1138
84 760.058 39.0629
85 771.42 40.2433
86 783.483 41.5669
87 794.318 42.4962
88 804.033 43.1245
89 814.864 43.9968
90 827.382 45.2756
91 839.568 46.4091
92 851.693 47.4814
93 863.896 48.533
94 876.787 49.7194
95 891.4 51.3232
96 905.857 52.8088
97 919.59 54.0411
98 931.683 54.8425
99 944.165 55.7076
