2.0944
0.676533 -0.736412 1
0.341522 -0.939874 16
-0.382622 -0.923905 22
-0.688619 -0.725123 14
-0.794365 -0.60744 18
-0.947319 -0.320293 21
-0.966937 -0.255015 12
-0.994059 -0.108842 20
-0.999171 -0.0407111 15
-0.945355 0.326043 28
-0.833895 0.551923 17
-0.810049 0.586362 4
-0.655534 0.755166 32
-0.524291 0.851539 27
-0.636917 0.770932 8
-0.638775 0.769393 24
-0.649406 0.760442 6
-0.371495 0.928435 9
-0.256479 0.96655 19
-0.0622567 0.99806 31
0.296083 0.955162 13
0.467846 0.88381 11
0.588314 0.808633 23
0.875769 0.482731 2
0.984528 0.175227 7
0.987284 0.158965 3
0.997062 0.0766043 10
0.99805 -0.062424 25
0.980116 -0.198424 26
0.920251 -0.391328 29
0.896513 -0.443018 30
0.860895 -0.508783 5
0.676533 -0.736412 1
