2.0 0.0265356 0.0274756 0.000228336
1.85 0.0328116 0.032014 0.000277025
1.7 0.0394068 0.0384065 0.000286721
1.55 0.0448096 0.0468284 0.000383653
1.4 0.062896 0.059571 0.000449976
1.25 0.072208 0.0784695 0.000465096
1.1 0.119546 0.11133 0.000647442
0.95 0.165242 0.169831 0.00110305
0.8 0.299982 0.289133 0.00168482
0.65 0.557902 0.546673 0.00344219
0.55 0.788126 0.790822 0.00425381
0.5 0.932475 0.892516 0.00369422
