2.0 0.196003 0.19676 0.000120085
1.85 0.220176 0.221272 0.000186437
1.7 0.249912 0.249601 0.000189816
1.55 0.281262 0.281437 0.000233927
1.4 0.317541 0.3178 0.000282307
1.25 0.356604 0.357266 0.000282662
1.1 0.393631 0.396982 0.000459083
0.95 0.427762 0.428554 0.000522311
0.8 0.438171 0.439737 0.00071745
0.65 0.438684 0.428436 0.000960504
0.55 0.408623 0.398884 0.00108646
0.5 0.328668 0.328886 0.00218448
