2.0 1.35283 1.35736 0.00162079
1.85 1.58493 1.59179 0.00191083
1.7 1.8918 1.906 0.00257661
1.55 2.35276 2.35169 0.00366507
1.4 2.94649 2.98568 0.00482232
1.25 3.98287 3.96128 0.00777481
1.1 5.63354 5.61324 0.0126955
0.95 8.5391 8.63709 0.0278713
0.8 15.2076 15.1593 0.0438239
0.65 31.1368 32.6711 0.149792
0.55 56.8517 59.9833 0.264403
0.5 75.9688 79.0219 0.353238
