2.0 -0.461968 -0.462304 6.95601e-05
1.85 -0.493342 -0.493468 6.87509e-05
1.7 -0.529298 -0.528804 8.46769e-05
1.55 -0.56919 -0.56854 7.7708e-05
1.4 -0.614033 -0.613493 8.40285e-05
1.25 -0.664298 -0.664189 7.83008e-05
1.1 -0.721197 -0.720689 9.46145e-05
0.95 -0.783158 -0.782959 0.000104784
0.8 -0.848911 -0.848165 0.000140114
0.65 -0.91458 -0.91352 0.000220318
0.55 -0.956262 -0.955684 0.000210747
0.5 -0.972951 -0.97425 0.000244538
