2.0 -0.462463 -0.462032 6.5419e-05
1.85 -0.493746 -0.493258 6.73534e-05
1.7 -0.529431 -0.528532 7.59387e-05
1.55 -0.569572 -0.568389 7.70454e-05
1.4 -0.613202 -0.613356 8.7197e-05
1.25 -0.663588 -0.664019 8.42398e-05
1.1 -0.720777 -0.720704 0.000131628
0.95 -0.782393 -0.782779 0.000118108
0.8 -0.850078 -0.84825 0.000144117
0.65 -0.911025 -0.913436 0.000227249
0.55 -0.951678 -0.955988 0.000285269
0.5 -0.970568 -0.974114 0.000354033
