2.0 0.197578 0.196462 0.000144396
1.85 0.220782 0.221023 0.00016326
1.7 0.250695 0.249576 0.00016520
1.55 0.283604 0.281858 0.000218885
1.4 0.319859 0.318764 0.000266336
1.25 0.362476 0.357922 0.000394475
1.1 0.40007 0.397631 0.000461682
0.95 0.430236 0.429441 0.000594568
0.8 0.437251 0.440549 0.000862543
0.65 0.424932 0.429826 0.00133039
0.55 0.413469 0.398239 0.00112977
0.5 0.358822 0.328949 0.00288747
