0 -0.774079 0.00492449
1 -0.777353 0.00373664
2 -0.778981 0.00448683
3 -0.781642 0.00482737
4 -0.783248 0.00534732
5 -0.785769 0.00474316
6 -0.78791 0.00474282
7 -0.788045 0.0035406
8 -0.785215 0.00379055
9 -0.788072 0.00412441
10 -0.785724 0.0037856
11 -0.783116 0.00363063
12 -0.784694 0.00333615
13 -0.780802 0.00332529
14 -0.786173 0.00355098
15 -0.787766 0.00378617
16 -0.786062 0.00421901
17 -0.780364 0.00387725
18 -0.78106 0.00421663
19 -0.779365 0.00511674
20 -0.78124 0.00388289
21 -0.787753 0.00310069
22 -0.789257 0.00268484
23 -0.791703 0.00299827
24 -0.789241 0.00394527
25 -0.788308 0.00395651
26 -0.781765 0.00417907
27 -0.78428 0.00376448
28 -0.783234 0.00370712
29 -0.782166 0.00491783
30 -0.779896 0.00509292
31 -0.782779 0.0054205
32 -0.786161 0.00639717
33 -0.781464 0.00604149
34 -0.781074 0.00548559
35 -0.783847 0.00571254
36 -0.783725 0.00555447
37 -0.784175 0.00420472
38 -0.788487 0.00388608
39 -0.784525 0.00474852
40 -0.788612 0.00500838
41 -0.783644 0.0048803
42 -0.783524 0.00391479
43 -0.782767 0.00433478
44 -0.784888 0.00430131
45 -0.78609 0.0034437
46 -0.782268 0.00324755
47 -0.783435 0.00465202
48 -0.782421 0.00461008
49 -0.780754 0.00470511
50 -0.783858 0.00427098
51 -0.786459 0.00391262
52 -0.785925 0.00456022
53 -0.788231 0.00424568
54 -0.786428 0.00349966
55 -0.786358 0.00394771
56 -0.786224 0.00454224
57 -0.784846 0.00446536
58 -0.783709 0.00488647
59 -0.778802 0.00478026
60 -0.78143 0.00464806
61 -0.780124 0.0042287
62 -0.780996 0.00349205
63 -0.783145 0.00348844
64 -0.779839 0.00388062
65 -0.781988 0.00430875
66 -0.785527 0.00433599
67 -0.788541 0.00345503
68 -0.785031 0.00337005
69 -0.780102 0.00318286
70 -0.780362 0.00177869
71 -0.7819 0.00259608
72 -0.782189 0.00252541
73 -0.779844 0.003534
74 -0.778717 0.00347723
75 -0.780104 0.00372387
76 -0.77913 0.00385038
77 -0.779179 0.0036229
78 -0.779199 0.00295658
79 -0.778706 0.00273217
80 -0.778703 0.00273932
81 -0.776314 0.00251425
82 -0.778981 0.00267982
83 -0.780885 0.00254363
84 -0.78234 0.00270127
85 -0.785513 0.00241412
86 -0.785046 0.00214729
87 -0.780761 0.00269576
88 -0.779872 0.00324978
89 -0.776641 0.00359562
90 -0.77692 0.00307172
91 -0.781103 0.0030861
92 -0.78078 0.00389792
93 -0.783224 0.00326071
94 -0.781486 0.00335482
95 -0.781319 0.00369773
96 -0.780341 0.00377111
97 -0.778967 0.00394676
98 -0.779607 0.00417305
99 -0.77941 0.00373141
100 -0.781569 0.00393352
101 -0.781714 0.00455728
102 -0.782781 0.00386861
103 -0.782586 0.00270975
104 -0.782635 0.00352478
105 -0.783245 0.00360538
106 -0.781959 0.00359907
107 -0.780543 0.00395288
108 -0.782743 0.003707
109 -0.785253 0.00322477
110 -0.783641 0.00348218
111 -0.784501 0.0033424
112 -0.781161 0.00300355
113 -0.781218 0.00336276
114 -0.779763 0.00321506
115 -0.783343 0.00361312
116 -0.781269 0.00301365
117 -0.780892 0.00376245
118 -0.782754 0.00305431
119 -0.78311 0.00337986
120 -0.780812 0.00393809
121 -0.781624 0.00363695
122 -0.780966 0.00351642
123 -0.778181 0.00268358
124 -0.777653 0.00315251
125 -0.777275 0.00330433
126 -0.776072 0.00328992
127 -0.779704 0.00335484
128 -0.780454 0.00294985
129 -0.781394 0.00302082
130 -0.786628 0.00312427
131 -0.785844 0.00268929
132 -0.784233 0.0027414
133 -0.7863 0.00265204
134 -0.783834 0.00283857
135 -0.780093 0.00275398
136 -0.779588 0.00338249
137 -0.778915 0.00294099
138 -0.780181 0.0032437
139 -0.782366 0.00355928
140 -0.783533 0.00313137
141 -0.781841 0.0031534
142 -0.783066 0.00345832
143 -0.782247 0.00313823
144 -0.78256 0.00242142
145 -0.782974 0.00286657
146 -0.782726 0.00317671
147 -0.78134 0.00284229
148 -0.784714 0.00309659
149 -0.783755 0.00248193
150 -0.782218 0.00322236
151 -0.777587 0.003407
152 -0.778953 0.00296876
153 -0.780013 0.00320629
154 -0.781733 0.00321951
155 -0.779097 0.00305305
156 -0.775162 0.00319621
157 -0.776357 0.00246719
158 -0.77556 0.00292492
159 -0.774511 0.00312023
160 -0.774511 0.00349605
161 -0.776437 0.00334193
162 -0.777058 0.00317456
163 -0.777719 0.00300837
164 -0.777442 0.00353882
165 -0.775685 0.00288971
166 -0.782248 0.00304768
167 -0.781285 0.00236576
168 -0.780315 0.00195716
169 -0.782043 0.00275627
170 -0.782789 0.00232228
171 -0.783417 0.00215492
172 -0.786817 0.00245829
173 -0.785647 0.00230123
174 -0.784693 0.00353428
175 -0.784248 0.00375249
176 -0.783281 0.00373284
177 -0.786255 0.00387625
178 -0.783802 0.00332029
179 -0.782385 0.00362322
180 -0.784986 0.00404606
181 -0.781819 0.00358823
182 -0.782352 0.00364858
183 -0.779056 0.00362078
184 -0.773482 0.00380018
185 -0.77606 0.00283697
186 -0.777647 0.00395374
187 -0.779808 0.00275429
188 -0.778988 0.00356643
189 -0.775605 0.00352763
190 -0.777092 0.00313169
191 -0.780181 0.00270591
192 -0.780241 0.00299727
193 -0.777057 0.0029666
194 -0.778459 0.0033406
195 -0.779889 0.00314558
196 -0.779228 0.00259385
197 -0.780442 0.00328632
198 -0.777202 0.00371135
199 -0.778419 0.00388499
200 -0.776024 0.00396828
201 -0.779996 0.00346601
202 -0.780306 0.0035682
203 -0.781235 0.00353998
204 -0.779882 0.00359304
205 -0.780223 0.00265553
206 -0.780738 0.00316381
207 -0.779336 0.00284774
208 -0.778452 0.00329985
209 -0.782547 0.00371672
210 -0.781991 0.0041586
211 -0.78339 0.00418179
212 -0.779831 0.00485933
213 -0.778474 0.0040148
214 -0.780768 0.00416376
215 -0.778442 0.00353862
216 -0.775648 0.00299387
217 -0.776023 0.00253011
218 -0.777895 0.00251105
219 -0.776878 0.00282558
220 -0.776759 0.00364323
221 -0.779447 0.0035946
222 -0.782074 0.00389035
223 -0.783337 0.00385317
224 -0.781693 0.00322924
225 -0.779953 0.00333599
226 -0.782621 0.00286758
227 -0.782264 0.00308213
228 -0.781289 0.00295428
229 -0.781172 0.00401445
230 -0.779163 0.00331674
231 -0.777375 0.00305774
232 -0.775344 0.00319011
233 -0.771824 0.00381165
234 -0.772411 0.00430557
235 -0.771444 0.00452796
236 -0.772882 0.0035151
237 -0.774094 0.00294476
238 -0.777356 0.00281027
239 -0.776193 0.00312586
