0 0.271042 0
1 0.267994 0.00304729
2 0.269852 0.00255851
3 0.27005 0.00181995
4 0.269154 0.00167022
5 0.267409 0.00221524
6 0.26624 0.00220686
7 0.266416 0.0019193
8 0.266943 0.00177254
9 0.267332 0.00163257
10 0.267461 0.0014823
11 0.266861 0.00148002
12 0.266476 0.00141476
13 0.266331 0.0013179
14 0.265487 0.00148861
15 0.265813 0.00143007
16 0.265037 0.00155149
17 0.264285 0.00164483
18 0.264613 0.0015902
19 0.264146 0.00157949
20 0.263865 0.00152839
21 0.263497 0.00150307
22 0.263451 0.00143695
23 0.26342 0.00137613
24 0.263439 0.00132007
25 0.263611 0.00127983
26 0.263771 0.00124192
27 0.263695 0.00119914
28 0.263892 0.00117372
29 0.264024 0.00114153
30 0.26393 0.00110808
31 0.263811 0.00107952
32 0.263625 0.0010626
33 0.263494 0.00103914
34 0.263434 0.00101084
35 0.263484 0.00098365
36 0.263527 0.000957657
37 0.263713 0.000950587
38 0.263844 0.000935009
39 0.26376 0.000915137
40 0.263567 0.00091331
41 0.263619 0.000892848
42 0.263514 0.000878182
43 0.263687 0.000875204
44 0.263596 0.000860267
45 0.263602 0.000841376
46 0.26347 0.000833765
47 0.263498 0.000816692
48 0.263333 0.000816719
49 0.263437 0.000806977
50 0.2635 0.00079346
51 0.26345 0.000779627
52 0.263229 0.000796106
53 0.263273 0.000782449
54 0.263245 0.000768591
55 0.263373 0.000765512
56 0.263442 0.000755063
57 0.263454 0.000742043
58 0.263482 0.000729883
59 0.263613 0.000729361
60 0.263555 0.000719634
61 0.263643 0.00071345
62 0.263594 0.000703727
63 0.263648 0.000694716
64 0.263673 0.000684411
65 0.263828 0.000691417
66 0.263791 0.000682026
67 0.263667 0.000683252
68 0.263675 0.000673331
69 0.263771 0.000670508
70 0.263799 0.000661604
71 0.263895 0.000659299
72 0.263878 0.000650419
73 0.263916 0.000642676
74 0.264067 0.000651878
75 0.264129 0.000646165
76 0.26408 0.000639534
77 0.264002 0.00063615
78 0.264078 0.00063258
79 0.264119 0.000626004
80 0.264127 0.000618282
81 0.264029 0.00061855
82 0.264041 0.000611175
83 0.264143 0.000612338
84 0.264052 0.000611851
85 0.264073 0.000605061
86 0.264132 0.000600972
87 0.264103 0.000594822
88 0.264033 0.000592211
89 0.263947 0.000591965
90 0.26394 0.00058546
91 0.263886 0.000581587
92 0.263877 0.000575372
93 0.263792 0.00057545
94 0.263811 0.000569669
95 0.26376 0.000565993
96 0.263698 0.000563593
97 0.263797 0.000566459
98 0.26375 0.000562602
99 0.263639 0.000568044
